,id,service_id,branch_id,time_taken,request_time,rating
14387,14388,1,20,3,Night,3
14388,14389,1,21,3,Day-Off-Peak,3
14389,14390,2,34,13,Day-Peak,5
14390,14391,3,98,7,Day-Off-Peak,5
14391,14392,2,42,13,Day-Off-Peak,5
14392,14393,3,81,6,Night,4
14393,14394,3,62,7,Night,5
14394,14395,2,39,15,Day-Peak,3
14395,14396,1,77,1,Day-Off-Peak,4
14396,14397,4,97,8,Day-Peak,4
14397,14398,2,77,13,Day-Peak,4
14398,14399,3,45,7,Day-Off-Peak,4
14399,14400,2,82,13,Night,5
14400,14401,2,31,13,Night,4
14401,14402,3,95,7,Day-Off-Peak,4
14402,14403,1,52,3,Day-Peak,3
14403,14404,3,91,8,Night,4
14404,14405,1,44,1,Day-Off-Peak,5
14405,14406,1,41,2,Night,4
14406,14407,4,76,10,Night,3
14407,14408,4,86,9,Day-Off-Peak,4
14408,14409,2,40,12,Night,5
14409,14410,4,96,8,Day-Peak,4
14410,14411,1,29,2,Day-Peak,5
14411,14412,1,47,3,Day-Peak,3
14412,14413,2,56,14,Night,3
14413,14414,3,93,7,Day-Peak,4
14414,14415,2,49,16,Day-Off-Peak,4
14415,14416,1,9,2,Day-Off-Peak,4
14416,14417,3,63,7,Day-Peak,4
14417,14418,3,68,6,Night,5
14418,14419,1,22,1,Day-Off-Peak,5
14419,14420,1,78,1,Day-Off-Peak,4
14420,14421,1,16,2,Night,4
14421,14422,4,93,8,Day-Peak,4
14422,14423,1,54,2,Night,5
14423,14424,3,44,6,Night,5
14424,14425,1,9,5,Day-Off-Peak,3
14425,14426,1,54,2,Night,5
14426,14427,1,37,2,Day-Peak,5
14427,14428,4,99,9,Day-Off-Peak,4
14428,14429,2,33,13,Day-Peak,5
14429,14430,1,13,3,Day-Off-Peak,4
14430,14431,3,85,6,Day-Off-Peak,4
14431,14432,3,51,7,Day-Off-Peak,5
14432,14433,2,77,13,Night,4
14433,14434,1,3,2,Day-Off-Peak,5
14434,14435,2,92,13,Day-Off-Peak,4
14435,14436,1,4,2,Day-Off-Peak,4
14436,14437,1,4,2,Day-Peak,4
14437,14438,3,74,6,Night,5
14438,14439,2,6,13,Day-Off-Peak,5
14439,14440,2,51,14,Day-Peak,4
14440,14441,1,25,1,Day-Peak,5
14441,14442,1,7,2,Night,4
14442,14443,2,67,15,Day-Peak,3
14443,14444,1,26,2,Day-Peak,5
14444,14445,2,66,13,Night,5
14445,14446,1,47,1,Night,4
14446,14447,3,75,8,Night,3
14447,14448,1,11,2,Night,4
14448,14449,2,82,13,Night,5
14449,14450,2,10,12,Day-Peak,5
14450,14451,4,99,13,Night,3
14451,14452,2,80,13,Day-Off-Peak,4
14452,14453,1,2,3,Night,4
14453,14454,3,48,7,Day-Peak,4
14454,14455,2,23,12,Day-Peak,5
14455,14456,1,40,2,Day-Peak,5
14456,14457,1,63,2,Day-Off-Peak,4
14457,14458,2,52,14,Night,3
14458,14459,1,7,4,Day-Off-Peak,3
14459,14460,3,21,8,Night,3
14460,14461,1,53,2,Day-Off-Peak,4
14461,14462,3,92,7,Night,4
14462,14463,4,96,12,Day-Peak,3
14463,14464,1,7,3,Day-Off-Peak,3
14464,14465,2,35,12,Night,4
14465,14466,1,78,2,Night,4
14466,14467,1,2,2,Night,5
14467,14468,1,6,3,Day-Peak,4
14468,14469,3,58,6,Day-Peak,5
14469,14470,2,85,13,Day-Peak,4
14470,14471,4,77,9,Day-Off-Peak,4
14471,14472,2,33,15,Day-Peak,4
14472,14473,1,16,2,Day-Off-Peak,4
14473,14474,1,34,2,Day-Off-Peak,5
14474,14475,2,43,13,Day-Off-Peak,4
14475,14476,4,91,9,Day-Peak,5
14476,14477,2,61,13,Day-Off-Peak,5
14477,14478,2,35,13,Day-Off-Peak,4
14478,14479,2,27,13,Day-Off-Peak,4
14479,14480,2,51,13,Night,5
14480,14481,1,28,3,Day-Peak,4
14481,14482,1,1,2,Day-Peak,4
14482,14483,3,23,8,Day-Off-Peak,4
14483,14484,4,97,9,Day-Off-Peak,4
14484,14485,3,88,8,Day-Off-Peak,3
14485,14486,3,96,6,Day-Peak,4
14486,14487,2,66,13,Day-Peak,5
14487,14488,1,81,2,Night,4
14488,14489,1,1,7,Day-Peak,3
14489,14490,1,12,2,Night,4
14490,14491,3,20,8,Day-Peak,3
14491,14492,2,66,13,Day-Off-Peak,5
14492,14493,4,43,9,Day-Peak,4
14493,14494,3,91,7,Day-Off-Peak,5
14494,14495,2,73,14,Day-Peak,4
14495,14496,2,88,12,Night,4
14496,14497,4,99,9,Night,4
14497,14498,2,49,14,Night,4
14498,14499,2,16,13,Day-Peak,4
14499,14500,1,24,4,Day-Off-Peak,3
14500,14501,3,77,6,Day-Peak,4
14501,14502,1,61,1,Night,5
14502,14503,3,60,8,Night,3
14503,14504,2,53,14,Day-Peak,3
14504,14505,4,99,9,Day-Peak,4
14505,14506,3,89,8,Day-Peak,4
14506,14507,1,87,2,Night,4
14507,14508,4,95,9,Day-Off-Peak,4
14508,14509,1,38,2,Day-Peak,4
14509,14510,1,74,3,Day-Peak,4
14510,14511,1,67,2,Day-Off-Peak,4
14511,14512,1,21,3,Night,3
14512,14513,3,30,6,Day-Off-Peak,5
14513,14514,2,62,14,Day-Off-Peak,4
14514,14515,1,17,2,Day-Off-Peak,4
14515,14516,1,5,2,Day-Peak,4
14516,14517,1,2,3,Day-Off-Peak,4
14517,14518,1,16,2,Day-Off-Peak,4
14518,14519,2,32,13,Day-Off-Peak,5
14519,14520,2,64,13,Day-Off-Peak,4
14520,14521,1,76,2,Night,4
14521,14522,1,25,7,Day-Off-Peak,4
14522,14523,1,1,1,Day-Off-Peak,4
14523,14524,3,31,7,Day-Peak,4
14524,14525,2,38,13,Night,4
14525,14526,3,52,7,Day-Off-Peak,4
14526,14527,2,24,19,Day-Peak,3
14527,14528,4,91,9,Day-Peak,5
14528,14529,2,96,13,Day-Peak,4
14529,14530,3,57,7,Day-Peak,4
14530,14531,2,51,14,Night,4
14531,14532,1,67,2,Night,4
14532,14533,2,58,13,Day-Off-Peak,5
14533,14534,2,35,13,Night,4
14534,14535,1,70,1,Day-Peak,5
14535,14536,3,83,7,Night,4
14536,14537,3,48,7,Night,4
14537,14538,4,89,8,Day-Peak,5
14538,14539,2,50,13,Day-Off-Peak,4
14539,14540,3,76,7,Night,4
14540,14541,1,76,2,Day-Off-Peak,4
14541,14542,3,49,7,Night,5
14542,14543,1,20,2,Night,4
14543,14544,1,20,1,Day-Peak,4
14544,14545,2,45,13,Night,4
14545,14546,1,8,5,Day-Off-Peak,3
14546,14547,1,5,2,Day-Peak,4
14547,14548,3,66,8,Day-Peak,4
14548,14549,2,29,14,Day-Off-Peak,4
14549,14550,2,31,13,Day-Peak,4
14550,14551,2,13,14,Day-Peak,4
14551,14552,1,12,2,Night,4
14552,14553,2,69,12,Day-Off-Peak,5
14553,14554,1,18,3,Night,4
14554,14555,3,62,8,Night,4
14555,14556,1,6,1,Day-Peak,5
14556,14557,3,43,7,Day-Off-Peak,4
14557,14558,2,42,13,Day-Off-Peak,5
14558,14559,3,49,7,Day-Off-Peak,5
14559,14560,1,12,2,Day-Peak,4
14560,14561,3,18,7,Day-Peak,5
14561,14562,1,20,1,Day-Peak,4
14562,14563,2,55,12,Night,4
14563,14564,3,92,6,Day-Peak,4
14564,14565,3,72,7,Day-Peak,5
14565,14566,2,75,14,Night,3
14566,14567,4,45,9,Night,4
14567,14568,3,77,8,Night,3
14568,14569,4,69,9,Night,5
14569,14570,4,97,8,Day-Off-Peak,4
14570,14571,2,62,13,Day-Off-Peak,5
14571,14572,1,18,3,Day-Peak,4
14572,14573,4,84,9,Day-Off-Peak,5
14573,14574,2,34,13,Day-Off-Peak,5
14574,14575,2,46,13,Day-Off-Peak,4
14575,14576,1,11,2,Night,4
14576,14577,2,48,12,Night,4
14577,14578,1,18,2,Night,5
14578,14579,4,90,8,Day-Off-Peak,5
14579,14580,1,47,2,Day-Peak,4
14580,14581,3,83,9,Night,3
14581,14582,2,56,13,Day-Off-Peak,4
14582,14583,1,15,2,Day-Peak,4
14583,14584,1,38,1,Night,4
14584,14585,1,49,1,Day-Off-Peak,5
14585,14586,4,65,11,Night,4
14586,14587,3,19,7,Day-Peak,5
14587,14588,2,32,13,Day-Off-Peak,5
14588,14589,3,89,7,Day-Off-Peak,5
14589,14590,1,11,3,Night,3
14590,14591,2,74,14,Night,4
14591,14592,2,81,13,Day-Peak,4
14592,14593,3,96,7,Day-Peak,4
14593,14594,3,50,7,Day-Off-Peak,4
14594,14595,4,99,8,Day-Peak,4
14595,14596,1,3,2,Day-Off-Peak,5
14596,14597,1,11,1,Day-Peak,4
14597,14598,1,37,2,Day-Off-Peak,5
14598,14599,2,25,12,Day-Off-Peak,5
14599,14600,1,54,2,Day-Peak,5
14600,14601,2,11,13,Day-Off-Peak,4
14601,14602,2,16,13,Night,4
14602,14603,3,10,9,Night,4
14603,14604,2,50,12,Night,4
14604,14605,4,79,9,Night,5
14605,14606,1,10,2,Day-Peak,5
14606,14607,3,74,6,Night,5
14607,14608,3,64,6,Night,4
14608,14609,3,78,8,Night,3
14609,14610,2,57,13,Day-Off-Peak,4
14610,14611,2,70,12,Night,5
14611,14612,1,43,2,Night,4
14612,14613,3,91,7,Day-Off-Peak,5
14613,14614,3,91,8,Day-Off-Peak,4
14614,14615,1,59,2,Night,5
14615,14616,4,85,9,Day-Peak,4
14616,14617,3,25,7,Day-Peak,5
14617,14618,2,44,14,Day-Off-Peak,4
14618,14619,2,17,14,Night,3
14619,14620,3,66,7,Night,5
14620,14621,3,43,7,Day-Peak,4
14621,14622,1,51,2,Day-Peak,5
14622,14623,3,54,7,Day-Peak,5
14623,14624,2,45,16,Day-Off-Peak,3
14624,14625,1,57,2,Day-Off-Peak,4
14625,14626,2,1,13,Day-Off-Peak,4
14626,14627,2,50,15,Day-Off-Peak,3
14627,14628,4,17,9,Night,4
14628,14629,1,76,2,Day-Off-Peak,4
14629,14630,1,47,2,Day-Off-Peak,4
14630,14631,1,27,2,Day-Off-Peak,4
14631,14632,1,23,3,Night,4
14632,14633,2,85,13,Day-Off-Peak,4
14633,14634,4,96,9,Night,4
14634,14635,3,68,8,Night,4
14635,14636,3,38,7,Day-Off-Peak,4
14636,14637,2,41,13,Day-Off-Peak,4
14637,14638,2,76,13,Day-Off-Peak,4
14638,14639,1,48,2,Day-Peak,4
14639,14640,2,21,13,Day-Off-Peak,4
14640,14641,2,55,13,Night,4
14641,14642,4,88,9,Day-Off-Peak,4
14642,14643,4,96,9,Night,4
14643,14644,3,30,8,Day-Peak,4
14644,14645,2,43,13,Day-Peak,4
14645,14646,2,84,13,Day-Peak,5
14646,14647,4,63,10,Day-Peak,3
14647,14648,4,61,8,Day-Peak,5
14648,14649,2,3,13,Night,5
14649,14650,1,20,2,Night,4
14650,14651,2,93,12,Day-Peak,4
14651,14652,3,52,8,Night,3
14652,14653,1,39,2,Day-Off-Peak,4
14653,14654,3,89,8,Day-Peak,4
14654,14655,2,45,13,Day-Off-Peak,4
14655,14656,2,63,12,Day-Off-Peak,4
14656,14657,3,91,7,Day-Off-Peak,5
14657,14658,1,49,2,Day-Off-Peak,5
14658,14659,4,87,8,Day-Off-Peak,4
14659,14660,2,65,13,Night,5
14660,14661,2,44,13,Day-Peak,5
14661,14662,3,62,7,Day-Peak,5
14662,14663,3,86,7,Night,4
14663,14664,2,46,13,Day-Peak,4
14664,14665,1,40,2,Day-Off-Peak,5
14665,14666,2,61,13,Day-Off-Peak,5
14666,14667,1,8,2,Day-Peak,4
14667,14668,1,54,2,Day-Off-Peak,5
14668,14669,2,44,12,Night,5
14669,14670,4,96,10,Day-Off-Peak,3
14670,14671,4,76,9,Night,4
14671,14672,2,5,16,Day-Off-Peak,3
14672,14673,1,19,1,Day-Peak,5
14673,14674,1,47,3,Night,3
14674,14675,3,88,6,Day-Peak,4
14675,14676,1,52,4,Day-Peak,3
14676,14677,3,71,6,Day-Peak,5
14677,14678,2,53,13,Night,4
14678,14679,3,58,7,Night,5
14679,14680,2,51,13,Day-Off-Peak,5
14680,14681,1,12,3,Day-Peak,3
14681,14682,1,8,3,Day-Off-Peak,3
14682,14683,4,91,9,Day-Peak,5
14683,14684,2,59,15,Day-Peak,4
14684,14685,4,98,10,Day-Peak,4
14685,14686,3,46,7,Day-Peak,4
14686,14687,2,52,14,Day-Off-Peak,3
14687,14688,3,90,7,Night,5
14688,14689,4,98,9,Day-Peak,5
14689,14690,1,3,3,Day-Peak,4
14690,14691,1,15,3,Night,3
14691,14692,4,55,10,Day-Off-Peak,3
14692,14693,1,22,2,Day-Off-Peak,5
14693,14694,2,24,14,Day-Off-Peak,3
14694,14695,1,14,8,Night,3
14695,14696,1,20,1,Day-Peak,4
14696,14697,2,72,13,Day-Peak,5
14697,14698,1,35,3,Night,3
14698,14699,4,95,11,Day-Off-Peak,3
14699,14700,1,64,1,Day-Off-Peak,4
14700,14701,1,9,2,Day-Off-Peak,4
14701,14702,3,18,11,Night,4
14702,14703,2,59,14,Night,4
14703,14704,2,35,13,Day-Peak,4
14704,14705,3,88,7,Day-Off-Peak,4
14705,14706,3,68,6,Night,5
14706,14707,1,6,2,Night,5
14707,14708,1,29,2,Day-Peak,5
14708,14709,2,8,12,Day-Off-Peak,4
14709,14710,1,29,2,Night,5
14710,14711,1,74,3,Night,4
14711,14712,4,54,17,Night,4
14712,14713,1,29,3,Day-Off-Peak,4
14713,14714,1,8,3,Night,3
14714,14715,3,95,7,Day-Off-Peak,4
14715,14716,2,59,13,Night,5
14716,14717,4,89,9,Day-Peak,5
14717,14718,1,29,3,Day-Off-Peak,4
14718,14719,2,29,12,Night,5
14719,14720,3,94,7,Day-Off-Peak,5
14720,14721,1,76,3,Day-Off-Peak,3
14721,14722,2,46,13,Night,4
14722,14723,1,59,2,Day-Peak,5
14723,14724,1,70,3,Day-Off-Peak,4
14724,14725,2,66,13,Night,5
14725,14726,1,33,1,Night,5
14726,14727,1,22,3,Night,4
14727,14728,1,6,2,Night,5
14728,14729,2,12,17,Night,3
14729,14730,2,26,13,Day-Off-Peak,5
14730,14731,2,4,13,Day-Peak,4
14731,14732,3,60,8,Day-Peak,3
14732,14733,1,37,2,Night,5
14733,14734,2,29,15,Night,4
14734,14735,1,13,1,Night,5
14735,14736,1,63,1,Day-Off-Peak,4
14736,14737,3,19,7,Night,5
14737,14738,2,56,12,Night,4
14738,14739,2,18,13,Day-Peak,5
14739,14740,3,51,7,Day-Off-Peak,5
14740,14741,2,31,13,Day-Off-Peak,4
14741,14742,2,30,13,Night,5
14742,14743,3,90,6,Day-Peak,5
14743,14744,1,11,1,Day-Off-Peak,4
14744,14745,1,50,2,Day-Peak,4
14745,14746,4,87,10,Day-Peak,3
14746,14747,1,1,3,Day-Off-Peak,3
14747,14748,2,55,12,Day-Peak,4
14748,14749,3,69,8,Day-Peak,4
14749,14750,4,96,9,Day-Peak,4
14750,14751,1,16,2,Night,4
14751,14752,2,30,13,Day-Off-Peak,5
14752,14753,3,96,10,Day-Peak,3
14753,14754,1,20,1,Night,4
14754,14755,2,91,14,Day-Peak,4
14755,14756,4,92,9,Night,4
14756,14757,1,5,1,Day-Peak,4
14757,14758,1,15,3,Night,3
14758,14759,4,99,9,Day-Peak,4
14759,14760,2,24,16,Day-Off-Peak,3
14760,14761,3,90,7,Night,5
14761,14762,3,31,7,Day-Off-Peak,4
14762,14763,2,13,15,Night,4
14763,14764,1,49,2,Day-Peak,5
14764,14765,1,13,3,Day-Peak,4
14765,14766,2,72,12,Day-Peak,5
14766,14767,1,3,2,Day-Off-Peak,5
14767,14768,3,24,8,Day-Off-Peak,3
14768,14769,1,17,4,Day-Peak,3
14769,14770,2,22,13,Night,5
14770,14771,4,13,9,Day-Off-Peak,5
14771,14772,1,8,2,Night,4
14772,14773,3,50,8,Night,3
14773,14774,3,79,8,Day-Peak,4
14774,14775,2,20,12,Day-Peak,4
14775,14776,3,55,6,Night,4
14776,14777,1,9,12,Day-Peak,3
14777,14778,1,12,4,Night,3
14778,14779,4,100,11,Day-Peak,3
14779,14780,3,53,7,Day-Peak,4
14780,14781,2,54,12,Day-Peak,5
14781,14782,2,14,12,Night,4
14782,14783,1,16,2,Night,4
14783,14784,1,5,2,Day-Peak,4
14784,14785,4,55,12,Night,3
14785,14786,2,65,16,Day-Peak,4
14786,14787,2,32,13,Day-Peak,5
14787,14788,1,6,2,Day-Peak,5
14788,14789,1,97,1,Night,4
14789,14790,1,20,5,Day-Peak,3
14790,14791,1,54,2,Day-Peak,5
14791,14792,1,44,1,Night,5
14792,14793,2,28,13,Day-Off-Peak,5
14793,14794,1,27,3,Day-Off-Peak,3
14794,14795,2,74,12,Night,5
14795,14796,3,85,9,Day-Off-Peak,3
14796,14797,2,34,13,Day-Peak,5
14797,14798,1,23,4,Night,4
14798,14799,2,82,13,Day-Off-Peak,5
14799,14800,2,23,14,Day-Off-Peak,4
14800,14801,2,21,14,Day-Off-Peak,3
14801,14802,1,64,5,Day-Off-Peak,3
14802,14803,1,32,1,Day-Peak,5
14803,14804,3,95,7,Day-Peak,4
14804,14805,1,15,2,Day-Peak,4
14805,14806,1,52,2,Day-Off-Peak,4
14806,14807,4,80,9,Night,4
14807,14808,2,32,12,Night,5
14808,14809,1,81,1,Day-Peak,4
14809,14810,3,76,7,Day-Off-Peak,4
14810,14811,4,99,9,Night,4
14811,14812,4,81,8,Night,4
14812,14813,3,51,7,Night,5
14813,14814,3,82,7,Night,5
14814,14815,1,10,4,Day-Peak,4
14815,14816,1,25,2,Night,5
14816,14817,1,2,2,Night,5
14817,14818,3,75,7,Day-Peak,4
14818,14819,3,83,7,Day-Peak,4
14819,14820,1,59,2,Day-Off-Peak,5
14820,14821,1,25,4,Day-Off-Peak,4
14821,14822,4,85,9,Night,4
14822,14823,2,82,15,Day-Off-Peak,4
14823,14824,1,17,3,Night,3
14824,14825,2,44,14,Night,4
14825,14826,4,97,9,Day-Peak,4
14826,14827,1,49,3,Day-Peak,4
14827,14828,2,56,13,Night,4
14828,14829,3,90,7,Day-Peak,5
14829,14830,1,4,2,Day-Off-Peak,4
14830,14831,1,5,2,Day-Off-Peak,4
14831,14832,1,47,4,Night,3
14832,14833,3,17,7,Day-Off-Peak,4
14833,14834,2,47,16,Night,3
14834,14835,2,78,13,Day-Peak,4
14835,14836,1,56,1,Day-Peak,4
14836,14837,1,22,2,Night,5
14837,14838,2,9,14,Day-Off-Peak,3
14838,14839,3,76,7,Night,4
14839,14840,3,75,8,Night,3
14840,14841,1,22,2,Day-Off-Peak,5
14841,14842,1,6,2,Day-Off-Peak,5
14842,14843,1,63,1,Night,4
14843,14844,1,9,2,Day-Off-Peak,4
14844,14845,1,21,2,Day-Off-Peak,4
14845,14846,1,60,3,Day-Peak,3
14846,14847,2,92,13,Day-Off-Peak,4
14847,14848,3,93,6,Day-Peak,4
14848,14849,4,74,10,Day-Off-Peak,4
14849,14850,2,42,13,Day-Peak,5
14850,14851,3,43,8,Day-Peak,3
14851,14852,2,45,13,Day-Off-Peak,4
14852,14853,4,69,10,Night,4
14853,14854,1,92,1,Night,4
14854,14855,3,21,6,Night,4
14855,14856,4,80,9,Day-Peak,4
14856,14857,1,54,2,Day-Peak,5
14857,14858,3,78,7,Day-Peak,4
14858,14859,1,7,3,Night,3
14859,14860,1,42,2,Day-Off-Peak,5
14860,14861,2,22,12,Day-Peak,5
14861,14862,4,90,8,Night,5
14862,14863,1,54,1,Night,5
14863,14864,4,76,9,Day-Peak,4
14864,14865,3,72,8,Night,4
14865,14866,1,27,1,Day-Off-Peak,4
14866,14867,2,88,12,Day-Peak,4
14867,14868,1,8,2,Day-Off-Peak,4
14868,14869,1,3,2,Night,5
14869,14870,4,85,9,Day-Peak,4
14870,14871,1,32,2,Day-Off-Peak,5
14871,14872,1,36,6,Day-Peak,4
14872,14873,1,62,1,Day-Off-Peak,5
14873,14874,1,61,1,Day-Peak,5
14874,14875,1,25,2,Night,5
14875,14876,2,80,17,Day-Peak,3
14876,14877,4,84,9,Night,5
14877,14878,2,22,14,Day-Peak,4
14878,14879,4,94,9,Night,5
14879,14880,1,35,1,Day-Peak,4
14880,14881,1,12,2,Night,4
14881,14882,2,36,14,Night,4
14882,14883,3,60,8,Day-Peak,3
14883,14884,1,40,1,Day-Peak,5
14884,14885,1,23,2,Night,5
14885,14886,1,27,2,Day-Peak,4
14886,14887,3,92,9,Day-Peak,3
14887,14888,1,7,2,Day-Off-Peak,4
14888,14889,1,55,9,Day-Off-Peak,3
14889,14890,2,77,13,Night,4
14890,14891,3,74,9,Night,4
14891,14892,1,62,2,Night,5
14892,14893,1,1,3,Day-Off-Peak,3
14893,14894,1,27,2,Night,4
14894,14895,3,38,8,Day-Peak,3
14895,14896,4,54,8,Night,5
14896,14897,2,25,13,Night,5
14897,14898,4,64,10,Day-Peak,3
14898,14899,1,59,1,Day-Off-Peak,5
14899,14900,1,37,2,Day-Peak,5
14900,14901,4,69,9,Night,5
14901,14902,3,64,8,Day-Peak,3
14902,14903,1,4,3,Day-Off-Peak,3
14903,14904,3,33,7,Day-Off-Peak,5
14904,14905,4,54,10,Day-Off-Peak,4
14905,14906,2,29,13,Day-Peak,5
14906,14907,1,46,2,Night,4
14907,14908,1,12,3,Day-Peak,3
14908,14909,3,75,7,Day-Peak,4
14909,14910,2,56,12,Night,4
14910,14911,1,10,2,Day-Peak,5
14911,14912,2,27,15,Night,3
14912,14913,2,66,12,Day-Off-Peak,5
14913,14914,3,39,6,Night,4
14914,14915,2,50,13,Night,4
14915,14916,1,11,2,Night,4
14916,14917,1,28,3,Day-Peak,4
14917,14918,1,36,6,Day-Off-Peak,4
14918,14919,1,1,2,Day-Peak,4
14919,14920,2,15,17,Day-Peak,3
14920,14921,4,77,9,Day-Off-Peak,4
14921,14922,2,62,12,Day-Off-Peak,5
14922,14923,1,60,1,Day-Off-Peak,4
14923,14924,1,29,4,Night,4
14924,14925,3,54,6,Day-Peak,5
14925,14926,2,39,13,Night,4
14926,14927,1,61,3,Day-Peak,4
14927,14928,1,22,5,Day-Off-Peak,4
14928,14929,2,51,14,Night,4
14929,14930,1,43,2,Day-Peak,4
14930,14931,1,19,2,Day-Off-Peak,5
14931,14932,3,55,6,Day-Peak,4
14932,14933,2,20,16,Day-Peak,3
14933,14934,2,77,13,Night,4
14934,14935,1,18,2,Night,5
14935,14936,1,29,1,Night,5
14936,14937,3,79,6,Day-Peak,5
14937,14938,1,35,2,Day-Peak,4
14938,14939,3,89,7,Day-Peak,5
14939,14940,3,49,9,Day-Off-Peak,4
14940,14941,3,62,8,Day-Peak,4
14941,14942,1,93,1,Night,4
14942,14943,1,13,3,Day-Off-Peak,4
14943,14944,3,28,7,Day-Off-Peak,5
14944,14945,3,76,7,Night,4
14945,14946,2,35,13,Day-Off-Peak,4
14946,14947,1,93,3,Night,3
14947,14948,3,63,7,Day-Off-Peak,4
14948,14949,4,96,11,Night,3
14949,14950,4,48,9,Night,4
14950,14951,1,53,2,Night,4
14951,14952,1,60,3,Night,3
14952,14953,1,25,2,Day-Off-Peak,5
14953,14954,4,93,9,Day-Off-Peak,4
14954,14955,4,98,9,Day-Off-Peak,5
14955,14956,3,61,7,Day-Off-Peak,5
14956,14957,3,52,6,Night,4
14957,14958,1,26,2,Day-Peak,5
14958,14959,1,43,2,Day-Off-Peak,4
14959,14960,1,27,2,Night,4
14960,14961,2,47,12,Night,4
14961,14962,3,56,7,Night,4
14962,14963,1,22,2,Day-Off-Peak,5
14963,14964,1,17,2,Day-Peak,4
14964,14965,1,49,2,Day-Off-Peak,5
14965,14966,3,96,6,Day-Off-Peak,4
14966,14967,1,19,4,Night,4
14967,14968,1,38,1,Day-Off-Peak,4
14968,14969,2,44,20,Day-Peak,4
14969,14970,3,5,7,Night,4
14970,14971,1,14,2,Day-Peak,4
14971,14972,2,34,12,Night,5
14972,14973,1,21,1,Night,4
14973,14974,1,53,3,Day-Peak,3
14974,14975,2,76,13,Night,4
14975,14976,2,72,13,Night,5
14976,14977,1,16,1,Day-Peak,4
14977,14978,3,70,7,Night,5
14978,14979,2,39,12,Night,4
14979,14980,4,99,9,Day-Peak,4
14980,14981,1,9,2,Night,4
14981,14982,3,23,7,Day-Peak,5
14982,14983,1,4,2,Night,4
14983,14984,2,30,13,Night,5
14984,14985,3,61,8,Night,4
14985,14986,3,85,7,Day-Off-Peak,4
14986,14987,4,89,9,Night,5
14987,14988,2,89,13,Night,5
14988,14989,2,80,13,Night,4
14989,14990,3,78,7,Night,4
14990,14991,2,27,13,Day-Off-Peak,4
14991,14992,4,89,11,Day-Peak,4
14992,14993,2,44,15,Day-Off-Peak,4
14993,14994,1,25,10,Day-Peak,4
14994,14995,1,30,3,Day-Off-Peak,4
14995,14996,3,23,6,Day-Peak,5
14996,14997,1,34,2,Day-Off-Peak,5
14997,14998,2,41,12,Day-Off-Peak,4
14998,14999,1,21,2,Day-Off-Peak,4
14999,15000,3,85,6,Night,4
15000,15001,4,94,9,Day-Off-Peak,5
15001,15002,3,45,7,Day-Peak,4
15002,15003,4,91,9,Night,5
15003,15004,2,31,13,Day-Peak,4
15004,15005,3,77,7,Day-Peak,4
15005,15006,1,62,2,Day-Off-Peak,5
15006,15007,1,42,2,Night,5
15007,15008,2,17,13,Day-Off-Peak,4
15008,15009,1,6,2,Night,5
15009,15010,3,93,7,Night,4
15010,15011,1,13,2,Day-Peak,5
15011,15012,1,28,2,Day-Peak,5
15012,15013,4,91,10,Day-Off-Peak,4
15013,15014,2,29,12,Day-Off-Peak,5
15014,15015,1,30,1,Day-Off-Peak,5
15015,15016,3,45,7,Day-Off-Peak,4
15016,15017,3,17,7,Night,4
15017,15018,2,38,16,Day-Off-Peak,3
15018,15019,2,33,13,Night,5
15019,15020,1,14,4,Night,3
15020,15021,1,14,2,Day-Peak,4
15021,15022,4,89,9,Night,5
15022,15023,1,1,3,Night,3
15023,15024,2,81,15,Day-Peak,3
15024,15025,1,8,10,Night,3
15025,15026,4,95,9,Day-Peak,4
15026,15027,1,62,1,Night,5
15027,15028,2,28,13,Day-Peak,5
15028,15029,1,10,2,Day-Off-Peak,5
15029,15030,2,97,13,Day-Peak,4
15030,15031,1,2,1,Day-Peak,5
15031,15032,2,57,13,Day-Peak,4
15032,15033,3,51,7,Night,5
15033,15034,2,25,13,Day-Peak,5
15034,15035,2,3,13,Day-Peak,5
15035,15036,3,97,7,Night,4
15036,15037,4,81,12,Day-Peak,3
15037,15038,4,73,9,Day-Off-Peak,5
15038,15039,3,26,9,Night,4
15039,15040,1,76,2,Night,4
15040,15041,1,9,2,Day-Off-Peak,4
15041,15042,1,12,2,Day-Peak,4
15042,15043,1,21,2,Day-Peak,4
15043,15044,2,75,13,Day-Off-Peak,4
15044,15045,2,61,13,Day-Peak,5
15045,15046,1,66,3,Day-Off-Peak,4
15046,15047,4,96,10,Night,3
15047,15048,3,33,6,Night,5
15048,15049,2,93,12,Day-Peak,4
15049,15050,1,53,2,Night,4
15050,15051,1,5,1,Day-Off-Peak,4
15051,15052,1,50,2,Day-Peak,4
15052,15053,2,73,12,Day-Off-Peak,5
15053,15054,1,6,2,Night,5
15054,15055,3,71,9,Day-Off-Peak,4
15055,15056,1,55,1,Day-Off-Peak,4
15056,15057,3,77,7,Day-Peak,4
15057,15058,4,98,8,Day-Peak,5
15058,15059,1,56,2,Day-Off-Peak,4
15059,15060,2,84,13,Day-Off-Peak,5
15060,15061,3,91,7,Night,5
15061,15062,3,90,7,Day-Peak,5
15062,15063,1,13,4,Day-Off-Peak,4
15063,15064,1,13,2,Day-Peak,5
15064,15065,2,20,13,Night,4
15065,15066,2,48,14,Day-Off-Peak,3
15066,15067,4,100,9,Night,4
